unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1.53E+09,26-05-2018 03:00,BTC/USD,7426.68,7447.51,7417.63,7447.51,279738.8,37.64
1.53E+09,26-05-2018 04:00,BTC/USD,7447.51,7447.51,7375.65,7392.19,1196634,161.64
1.53E+09,26-05-2018 05:00,BTC/USD,7392.19,7447.39,7370.01,7445.7,1260161,170.16
1.53E+09,26-05-2018 06:00,BTC/USD,7445.7,7447.4,7406.09,7422.96,1611184,217
1.53E+09,26-05-2018 07:00,BTC/USD,7422.96,7622.87,7410.91,7550.15,4271356,567.19
1.53E+09,26-05-2018 08:00,BTC/USD,7550.15,7569.87,7524.46,7541.17,1024772,135.74
1.53E+09,26-05-2018 09:00,BTC/USD,7541.17,7570,7532.55,7545,569127.9,75.41
1.53E+09,26-05-2018 10:00,BTC/USD,7545,7551.19,7512.5,7551.19,675163.2,89.64
1.53E+09,26-05-2018 11:00,BTC/USD,7551.19,7569.77,7512.89,7533.86,2110352,279.84
1.53E+09,26-05-2018 12:00,BTC/USD,7533.86,7551.2,7486.98,7529.4,1628986,216.82
1.53E+09,26-05-2018 13:00,BTC/USD,7529.4,7564.46,7501.7,7538.74,348169.9,46.27
1.53E+09,26-05-2018 14:00,BTC/USD,7538.74,7551.64,7514.49,7529.99,457620.2,60.77
1.53E+09,26-05-2018 15:00,BTC/USD,7529.99,7552.05,7519.99,7534.58,467563.6,62.06
1.53E+09,26-05-2018 16:00,BTC/USD,7534.58,7550,7519.99,7529.94,507867.5,67.43
1.53E+09,26-05-2018 17:00,BTC/USD,7529.94,7560.95,7515.21,7539.18,510872.4,67.72
1.53E+09,26-05-2018 18:00,BTC/USD,7539.18,7561.99,7532.32,7546.99,402639.2,53.4
1.53E+09,26-05-2018 19:00,BTC/USD,7546.99,7556.07,7514.47,7519.28,941028.7,124.91
1.53E+09,26-05-2018 20:00,BTC/USD,7519.28,7547.5,7518.04,7521.71,360494.7,47.89
1.53E+09,26-05-2018 21:00,BTC/USD,7521.71,7614.9,7451,7468.99,2683635,355.38
1.53E+09,26-05-2018 22:00,BTC/USD,7468.99,7475,7276.04,7321.8,3681236,499.63
1.53E+09,26-05-2018 23:00,BTC/USD,7321.8,7357.26,7292.32,7335.99,1605660,219.09
1.53E+09,27-05-2018 00:00,BTC/USD,7335.99,7336,7213.09,7268.39,2984404,411.79
1.53E+09,27-05-2018 01:00,BTC/USD,7268.39,7318.81,7255.01,7278,703819.1,96.45
1.53E+09,27-05-2018 02:00,BTC/USD,7278,7336,7278,7317.72,1212452,165.8
1.53E+09,27-05-2018 03:00,BTC/USD,7317.72,7317.72,7272.2,7295.99,685684.4,94.02
1.53E+09,27-05-2018 04:00,BTC/USD,7295.99,7321.66,7279.92,7306.6,480556.6,65.81
1.53E+09,27-05-2018 05:00,BTC/USD,7306.6,7318.36,7251.1,7286.78,937678,128.66
1.53E+09,27-05-2018 06:00,BTC/USD,7286.78,7313.4,7273.71,7301.39,668913.8,91.74
1.53E+09,27-05-2018 07:00,BTC/USD,7301.39,7350,7272.21,7320.84,1414884,193.37
1.53E+09,27-05-2018 08:00,BTC/USD,7320.84,7337.39,7239.45,7296.71,1711309,234.5
1.53E+09,27-05-2018 09:00,BTC/USD,7296.71,7350,7296.18,7327.21,1583269,216.24
1.53E+09,27-05-2018 10:00,BTC/USD,7327.21,7395.83,7320.63,7340.82,2692997,366.03
1.53E+09,27-05-2018 11:00,BTC/USD,7340.82,7362.77,7301.8,7341.14,689363.6,94.11
1.53E+09,27-05-2018 12:00,BTC/USD,7341.14,7351.94,7298.01,7317.57,438135.6,59.86
1.53E+09,27-05-2018 13:00,BTC/USD,7317.57,7319.65,7284.19,7308.8,256347.9,35.1
1.53E+09,27-05-2018 14:00,BTC/USD,7308.8,7369.57,7290.3,7355,470944.6,64.26
1.53E+09,27-05-2018 15:00,BTC/USD,7355,7365.96,7323.35,7337.99,282408,38.44
1.53E+09,27-05-2018 16:00,BTC/USD,7337.99,7366.79,7328.95,7348.07,409467.2,55.73
1.53E+09,27-05-2018 17:00,BTC/USD,7348.07,7362.11,7327.3,7362.11,621113.5,84.67
1.53E+09,27-05-2018 18:00,BTC/USD,7362.11,7412.57,7280.01,7292.33,1938983,264.28
1.53E+09,27-05-2018 19:00,BTC/USD,7292.33,7313.41,7283.26,7302.99,613209.1,84.07
1.53E+09,27-05-2018 20:00,BTC/USD,7302.99,7340.33,7296.61,7328.7,653440.7,89.24
1.53E+09,27-05-2018 21:00,BTC/USD,7328.7,7343.33,7303.02,7340.63,247815.8,33.82
1.53E+09,27-05-2018 22:00,BTC/USD,7340.63,7357,7319.11,7357,342073.9,46.61
1.53E+09,27-05-2018 23:00,BTC/USD,7357,7388.98,7325.04,7347.39,955732.6,129.83
1.53E+09,28-05-2018 00:00,BTC/USD,7347.39,7384.69,7330,7356.07,900915.3,122.59
1.53E+09,28-05-2018 01:00,BTC/USD,7356.07,7392.33,7316.19,7372.21,1150764,156.54
1.53E+09,28-05-2018 02:00,BTC/USD,7372.21,7374.63,7349.47,7372.43,410605.7,55.75
1.53E+09,28-05-2018 03:00,BTC/USD,7372.43,7445,7357.97,7382.06,2228867,300.73
1.53E+09,28-05-2018 04:00,BTC/USD,7382.06,7396.94,7307,7332.11,2130815,289.76
1.53E+09,28-05-2018 05:00,BTC/USD,7332.11,7357.9,7170,7197,7510091,1037.21
1.53E+09,28-05-2018 06:00,BTC/USD,7197,7232.31,7177,7209.34,4227521,586.61
1.53E+09,28-05-2018 07:00,BTC/USD,7209.34,7247.86,7209.34,7232.84,2583411,357.34
1.53E+09,28-05-2018 08:00,BTC/USD,7232.84,7247.74,7215.42,7235,1808371,250.19
1.53E+09,28-05-2018 09:00,BTC/USD,7235,7250,7212.04,7222.55,1245593,172.15
1.53E+09,28-05-2018 10:00,BTC/USD,7222.55,7248.65,7212,7241,618748.5,85.57
1.53E+09,28-05-2018 11:00,BTC/USD,7241,7244.13,7210,7227.81,1076524,148.94
1.53E+09,28-05-2018 12:00,BTC/USD,7227.81,7320.61,7185,7297.03,3986102,548.9
1.53E+09,28-05-2018 13:00,BTC/USD,7297.03,7299.78,7260.42,7269.92,1458642,200.45
1.53E+09,28-05-2018 14:00,BTC/USD,7269.92,7290.4,7242.02,7263.99,702976.1,96.61
1.53E+09,28-05-2018 15:00,BTC/USD,7263.99,7282.52,7220.25,7244.95,1175394,161.99
1.53E+09,28-05-2018 16:00,BTC/USD,7244.95,7254.34,7214.83,7219.02,871767.1,120.49
1.53E+09,28-05-2018 17:00,BTC/USD,7219.02,7243.88,7203,7238.51,1352578,187.23
1.53E+09,28-05-2018 18:00,BTC/USD,7238.51,7261.33,7210.55,7210.55,717209.1,99.15
1.53E+09,28-05-2018 19:00,BTC/USD,7210.55,7272.83,7210.55,7239.22,1458324,201.24
1.53E+09,28-05-2018 20:00,BTC/USD,7239.22,7258.92,7200,7224,1311821,181.39
1.53E+09,28-05-2018 21:00,BTC/USD,7224,7230,7140.78,7166,3301333,460.79
1.53E+09,28-05-2018 22:00,BTC/USD,7166,7180.5,7084.99,7144.36,4101117,576.04
1.53E+09,28-05-2018 23:00,BTC/USD,7144.36,7148.98,7094.01,7112.5,1322652,186
1.53E+09,29-05-2018 00:00,BTC/USD,7112.5,7143.52,7104.76,7119.93,842970.9,118.34
1.53E+09,29-05-2018 01:00,BTC/USD,7119.93,7140,7026.9,7113.07,4410187,624.45
1.53E+09,29-05-2018 02:00,BTC/USD,7113.07,7122.26,7073.49,7105.18,661067.4,93.2
1.53E+09,29-05-2018 03:00,BTC/USD,7105.18,7139.8,7097.53,7125.46,1051442,147.72
1.53E+09,29-05-2018 04:00,BTC/USD,7125.46,7140,7105.02,7134.39,933722.9,131.11
1.53E+09,29-05-2018 05:00,BTC/USD,7134.39,7139.24,7067.39,7101.58,1728939,243.58
1.53E+09,29-05-2018 06:00,BTC/USD,7101.58,7124.12,7090.32,7108.89,1310743,184.42
1.53E+09,29-05-2018 07:00,BTC/USD,7108.89,7162.71,7097.4,7153.55,2194111,307.38
1.53E+09,29-05-2018 08:00,BTC/USD,7153.55,7153.55,7105.85,7124.65,1587452,222.78
1.53E+09,29-05-2018 09:00,BTC/USD,7124.65,7134.18,7097.26,7120.19,4198358,589.92
1.53E+09,29-05-2018 10:00,BTC/USD,7120.19,7200,7117.7,7178.37,7752376,1083.14
1.53E+09,29-05-2018 11:00,BTC/USD,7178.37,7484.39,7178.37,7406.4,16963757,2308.88
1.53E+09,29-05-2018 12:00,BTC/USD,7406.4,7453.38,7380.1,7408.25,4796852,647.7
1.53E+09,29-05-2018 13:00,BTC/USD,7408.25,7474.79,7401.02,7453.01,6402642,860.94
1.53E+09,29-05-2018 14:00,BTC/USD,7453.01,7471.52,7394.74,7414.12,3757360,506.27
1.53E+09,29-05-2018 15:00,BTC/USD,7414.12,7430,7386.11,7425,3145301,424.55
1.53E+09,29-05-2018 16:00,BTC/USD,7425,7445.63,7407.06,7428.5,3031365,408.12
1.53E+09,29-05-2018 17:00,BTC/USD,7428.5,7537,7408.6,7502.89,3457395,463.33
1.53E+09,29-05-2018 18:00,BTC/USD,7502.89,7536.71,7431.1,7457.51,2149354,287.25
1.53E+09,29-05-2018 19:00,BTC/USD,7457.51,7476.92,7442.2,7470,941258.4,126.14
1.53E+09,29-05-2018 20:00,BTC/USD,7470,7524.46,7458.36,7496.72,3592574,479.06
1.53E+09,29-05-2018 21:00,BTC/USD,7496.72,7517.71,7469.09,7494.78,1518550,202.78
1.53E+09,29-05-2018 22:00,BTC/USD,7494.78,7504.5,7394.9,7428.38,2780420,373.01
1.53E+09,29-05-2018 23:00,BTC/USD,7428.38,7480.18,7409.67,7469.45,1606085,215.84
1.53E+09,30-05-2018 00:00,BTC/USD,7469.45,7514.5,7436.19,7484.15,2887314,386.14
1.53E+09,30-05-2018 01:00,BTC/USD,7484.15,7559,7479.68,7508.92,4080521,542.31
1.53E+09,30-05-2018 02:00,BTC/USD,7508.92,7545.45,7493.99,7520.94,1356108,180.34
1.53E+09,30-05-2018 03:00,BTC/USD,7520.94,7520.94,7468.54,7485.24,1571767,209.83
1.53E+09,30-05-2018 04:00,BTC/USD,7485.24,7507.58,7466,7486.2,1314503,175.73
1.53E+09,30-05-2018 05:00,BTC/USD,7486.2,7508.65,7482.07,7501.81,1244462,165.94
1.53E+09,30-05-2018 06:00,BTC/USD,7501.81,7530,7417.55,7460.63,3200378,427.22
1.53E+09,30-05-2018 07:00,BTC/USD,7460.63,7502.8,7440,7489.17,2147449,287.53
1.53E+09,30-05-2018 08:00,BTC/USD,7489.17,7495.37,7443.76,7473.41,1950264,261
1.53E+09,30-05-2018 09:00,BTC/USD,7473.41,7515.1,7451.16,7486.96,2692909,359.69
1.53E+09,30-05-2018 10:00,BTC/USD,7486.96,7513.02,7475.32,7508.77,2863789,382.02
1.53E+09,30-05-2018 11:00,BTC/USD,7508.77,7543.27,7485.25,7501.71,2744652,365.32
1.53E+09,30-05-2018 12:00,BTC/USD,7501.71,7543.27,7487.66,7521.67,4705315,625.6
1.53E+09,30-05-2018 13:00,BTC/USD,7521.67,7527.99,7484.53,7512.79,2984880,397.74
1.53E+09,30-05-2018 14:00,BTC/USD,7512.79,7513.45,7356,7379.6,7735964,1039.94
1.53E+09,30-05-2018 15:00,BTC/USD,7379.6,7381.05,7305,7336.6,5892054,802.59
1.53E+09,30-05-2018 16:00,BTC/USD,7336.6,7355.68,7273.89,7302.62,3776681,516.66
1.53E+09,30-05-2018 17:00,BTC/USD,7302.62,7330.5,7284.91,7318.97,1024934,140.25
1.53E+09,30-05-2018 18:00,BTC/USD,7318.97,7330.2,7292.23,7299,1664310,227.71
1.53E+09,30-05-2018 19:00,BTC/USD,7299,7320,7290.1,7314.06,2133867,292.14
1.53E+09,30-05-2018 20:00,BTC/USD,7314.06,7350,7307.84,7340.99,1769797,241.28
1.53E+09,30-05-2018 21:00,BTC/USD,7340.99,7345.95,7312.4,7345.95,1996971,272.32
1.53E+09,30-05-2018 22:00,BTC/USD,7345.95,7368.77,7330.36,7346.67,1561430,212.36
1.53E+09,30-05-2018 23:00,BTC/USD,7346.67,7394.28,7346.08,7375.73,3160145,428.78
1.53E+09,31-05-2018 00:00,BTC/USD,7375.73,7375.73,7344.34,7365.9,1119037,152.02
1.53E+09,31-05-2018 01:00,BTC/USD,7365.9,7365.9,7330.22,7346.95,1157247,157.44
1.53E+09,31-05-2018 02:00,BTC/USD,7346.95,7359.5,7335.2,7341.92,594024,80.86
1.53E+09,31-05-2018 03:00,BTC/USD,7341.92,7374.52,7340.61,7366.46,925455,125.65
1.53E+09,31-05-2018 04:00,BTC/USD,7366.46,7498.84,7358,7488.7,4144885,558.03
1.53E+09,31-05-2018 05:00,BTC/USD,7488.7,7520,7467.93,7494.97,2322833,310.07
1.53E+09,31-05-2018 06:00,BTC/USD,7494.97,7599.99,7488.08,7568.01,4651240,614.64
1.53E+09,31-05-2018 07:00,BTC/USD,7568.01,7583.18,7550,7557.01,2053712,271.47
1.53E+09,31-05-2018 08:00,BTC/USD,7557.01,7572.03,7499.7,7543.83,3425760,454.66
1.53E+09,31-05-2018 09:00,BTC/USD,7543.83,7576,7521.06,7532.51,2006770,265.87
1.53E+09,31-05-2018 10:00,BTC/USD,7532.51,7546.95,7509.97,7535.9,1241988,164.92
1.53E+09,31-05-2018 11:00,BTC/USD,7535.9,7558.19,7526.82,7536.63,1351807,179.12
1.53E+09,31-05-2018 12:00,BTC/USD,7536.63,7569,7529.99,7539.74,1569622,207.87
1.53E+09,31-05-2018 13:00,BTC/USD,7539.74,7548.47,7500,7538.76,2843133,377.6
1.53E+09,31-05-2018 14:00,BTC/USD,7538.76,7559.74,7525,7554.24,3665902,486
1.53E+09,31-05-2018 15:00,BTC/USD,7554.24,7592.92,7535.66,7553.33,2406948,318.26
1.53E+09,31-05-2018 16:00,BTC/USD,7553.33,7561.93,7521.8,7544.85,3158730,419.13
1.53E+09,31-05-2018 17:00,BTC/USD,7544.85,7599.99,7538.83,7573.31,2769253,365.79
1.53E+09,31-05-2018 18:00,BTC/USD,7573.31,7601.23,7546.5,7546.5,2096287,276.8
1.53E+09,31-05-2018 19:00,BTC/USD,7546.5,7565.43,7525.01,7539.49,1537698,203.76
1.53E+09,31-05-2018 20:00,BTC/USD,7539.49,7564.49,7520.7,7543.71,1559831,206.83
1.53E+09,31-05-2018 21:00,BTC/USD,7543.71,7565.99,7530.45,7545.69,1663112,220.44
1.53E+09,31-05-2018 22:00,BTC/USD,7545.69,7546.42,7412.57,7450.91,5262999,705.6
1.53E+09,31-05-2018 23:00,BTC/USD,7450.91,7498.76,7435.14,7492.28,1615986,216.16
1.53E+09,01-06-2018 0:00,BTC/USD,7492.28,7538.23,7484.46,7506.67,2255035,300.32
1.53E+09,01-06-2018 1:00,BTC/USD,7506.67,7507.6,7474.7,7492.24,840220.7,112.12
1.53E+09,01-06-2018 2:00,BTC/USD,7492.24,7522.7,7479.63,7492.96,1383158,184.35
1.53E+09,01-06-2018 3:00,BTC/USD,7492.96,7506.36,7452.35,7493.29,1392338,186.06
1.53E+09,01-06-2018 4:00,BTC/USD,7493.29,7496.59,7469.47,7489.3,972777.3,129.95
1.53E+09,01-06-2018 5:00,BTC/USD,7489.3,7501.37,7482.57,7491.64,1274346,170.05
1.53E+09,01-06-2018 6:00,BTC/USD,7491.64,7581.03,7485.28,7547.99,4649058,616.14
1.53E+09,01-06-2018 7:00,BTC/USD,7547.99,7620.01,7540.71,7575.94,5177272,682.03
1.53E+09,01-06-2018 8:00,BTC/USD,7575.94,7595,7552.7,7593.99,1642802,216.93
1.53E+09,01-06-2018 9:00,BTC/USD,7593.99,7605.32,7516.47,7536.77,3183182,421.28
1.53E+09,01-06-2018 10:00,BTC/USD,7536.77,7559.58,7521.67,7545.99,1097612,145.6
1.53E+09,01-06-2018 11:00,BTC/USD,7545.99,7567.56,7348.45,7359.99,6307484,848.33
1.53E+09,01-06-2018 12:00,BTC/USD,7359.99,7418.99,7350.28,7412.18,5151775,697.07
1.53E+09,01-06-2018 13:00,BTC/USD,7412.18,7430,7388.23,7427.52,1361675,183.75
1.53E+09,01-06-2018 14:00,BTC/USD,7427.52,7443.92,7409,7422.05,1666672,224.45
1.53E+09,01-06-2018 15:00,BTC/USD,7422.05,7450,7383.45,7436.55,2520357,339.48
1.53E+09,01-06-2018 16:00,BTC/USD,7436.55,7454.05,7424.57,7438.99,1321439,177.64
1.53E+09,01-06-2018 17:00,BTC/USD,7438.99,7452.28,7398.36,7427.95,1564193,210.74
1.53E+09,01-06-2018 18:00,BTC/USD,7427.95,7431.98,7388.32,7398.99,1490074,200.99
1.53E+09,01-06-2018 19:00,BTC/USD,7398.99,7450,7397.07,7436.58,990532.2,133.29
1.53E+09,01-06-2018 20:00,BTC/USD,7436.58,7449.93,7394.4,7434.11,1610706,216.96
1.53E+09,01-06-2018 21:00,BTC/USD,7434.11,7450,7426.58,7435.08,390677.2,52.52
1.53E+09,01-06-2018 22:00,BTC/USD,7435.08,7521.99,7428.28,7517.29,1591180,212.42
1.53E+09,01-06-2018 23:00,BTC/USD,7517.29,7542.85,7502.09,7511.6,753390.9,100.14
1.53E+09,02-06-2018 0:00,BTC/USD,7511.6,7531.83,7438.92,7468.3,1793989,239.36
1.53E+09,02-06-2018 1:00,BTC/USD,7468.3,7497.01,7457.39,7482.3,410162.4,54.79
1.53E+09,02-06-2018 2:00,BTC/USD,7482.3,7508.67,7475.12,7488.79,793561.1,105.93
1.53E+09,02-06-2018 3:00,BTC/USD,7488.79,7511.61,7481.12,7491.21,681931.5,91.01
1.53E+09,02-06-2018 4:00,BTC/USD,7491.21,7500.99,7478.39,7479.39,1018043,135.93
1.53E+09,02-06-2018 5:00,BTC/USD,7479.39,7539,7479.39,7522.32,1829083,243.48
1.53E+09,02-06-2018 6:00,BTC/USD,7522.32,7676.27,7462.18,7660,6038184,797.41
1.53E+09,02-06-2018 7:00,BTC/USD,7660,7700,7636.75,7649.19,2213763,288.89
1.53E+09,02-06-2018 8:00,BTC/USD,7649.19,7696.98,7642,7649.29,1507680,196.64
1.53E+09,02-06-2018 9:00,BTC/USD,7649.29,7664.9,7620.02,7656.27,1015940,132.99
1.53E+09,02-06-2018 10:00,BTC/USD,7656.27,7671.11,7641.34,7652.98,757413.2,98.94
1.53E+09,02-06-2018 11:00,BTC/USD,7652.98,7663.59,7601,7639.97,1185937,155.47
1.53E+09,02-06-2018 12:00,BTC/USD,7639.97,7646.63,7620,7630.63,1363338,178.64
1.53E+09,02-06-2018 13:00,BTC/USD,7630.63,7653.37,7620.9,7631.98,1027235,134.49
1.53E+09,02-06-2018 14:00,BTC/USD,7631.98,7643.68,7620,7642.6,951494.3,124.75
1.53E+09,02-06-2018 15:00,BTC/USD,7642.6,7676.29,7581.03,7620.52,2750616,360.79
1.53E+09,02-06-2018 16:00,BTC/USD,7620.52,7641.4,7594.82,7627.48,908661.8,119.26
1.53E+09,02-06-2018 17:00,BTC/USD,7627.48,7648.2,7616.66,7623.49,847550.1,111.05
1.53E+09,02-06-2018 18:00,BTC/USD,7623.49,7657.94,7623,7645.58,1154155,151
1.53E+09,02-06-2018 19:00,BTC/USD,7645.58,7673.8,7644.36,7659.65,823554.4,107.52
1.53E+09,02-06-2018 20:00,BTC/USD,7659.65,7659.99,7611.61,7611.61,626410.2,82.03
1.53E+09,02-06-2018 21:00,BTC/USD,7611.61,7649.9,7611.61,7621,377064.5,49.41
1.53E+09,02-06-2018 22:00,BTC/USD,7621,7632.43,7611.61,7623,205959.2,27.03
1.53E+09,02-06-2018 23:00,BTC/USD,7623,7648.62,7623,7642,193680.2,25.37
1.53E+09,03-06-2018 0:00,BTC/USD,7642,7660.52,7629.77,7646.38,499328.8,65.29
1.53E+09,03-06-2018 1:00,BTC/USD,7646.38,7664.63,7620.1,7636.83,475490.1,62.2
1.53E+09,03-06-2018 2:00,BTC/USD,7636.83,7647.24,7581.03,7638.72,1778158,233.63
1.53E+09,03-06-2018 3:00,BTC/USD,7638.72,7654.36,7612.22,7643.98,4095690,536.66
1.53E+09,03-06-2018 4:00,BTC/USD,7643.98,7646.91,7617.42,7634.07,1003808,131.55
1.53E+09,03-06-2018 5:00,BTC/USD,7634.07,7661.66,7630.29,7647.72,1158387,151.49
1.53E+09,03-06-2018 6:00,BTC/USD,7647.72,7790.69,7628.03,7723.65,5203762,673.56
1.53E+09,03-06-2018 7:00,BTC/USD,7723.65,7734.31,7704.48,7707.05,1015332,131.56
1.53E+09,03-06-2018 8:00,BTC/USD,7707.05,7763.62,7702.73,7738.98,1394362,180.31
1.53E+09,03-06-2018 9:00,BTC/USD,7738.98,7749.92,7722.01,7741.99,665650.4,86.05
1.53E+09,03-06-2018 10:00,BTC/USD,7741.99,7746,7687.21,7690.03,1898022,245.74
1.53E+09,03-06-2018 11:00,BTC/USD,7690.03,7727.03,7690.03,7706.61,548890.2,71.18
1.53E+09,03-06-2018 12:00,BTC/USD,7706.61,7722.3,7685.22,7717.4,953087.2,123.71
1.53E+09,03-06-2018 13:00,BTC/USD,7717.4,7747.6,7710.21,7724.06,2492209,322.39
1.53E+09,03-06-2018 14:00,BTC/USD,7724.06,7726.8,7689.76,7716.53,1080311,140.15
1.53E+09,03-06-2018 15:00,BTC/USD,7716.53,7728.13,7701.6,7716.82,1110483,143.96
1.53E+09,03-06-2018 16:00,BTC/USD,7716.82,7730.99,7700.7,7708.58,736824,95.52
1.53E+09,03-06-2018 17:00,BTC/USD,7708.58,7708.65,7676.27,7694.11,950764.6,123.67
1.53E+09,03-06-2018 18:00,BTC/USD,7694.11,7703.15,7667.02,7675.99,927669.2,120.76
1.53E+09,03-06-2018 19:00,BTC/USD,7675.99,7724.3,7643.06,7709.25,3058810,398.02
1.53E+09,03-06-2018 20:00,BTC/USD,7709.25,7731.45,7688.38,7723.99,1661440,215.42
1.53E+09,03-06-2018 21:00,BTC/USD,7723.99,7725.95,7667.5,7689.27,1378831,179.18
1.53E+09,03-06-2018 22:00,BTC/USD,7689.27,7709.9,7681.6,7705.58,1605708,208.52
1.53E+09,03-06-2018 23:00,BTC/USD,7705.58,7712.86,7685.3,7703.67,683178.5,88.69
1.53E+09,04-06-2018 0:00,BTC/USD,7703.67,7764.44,7703.67,7707,2014674,260.56
1.53E+09,04-06-2018 1:00,BTC/USD,7707,7715,7650,7702.11,2226160,289.35
1.53E+09,04-06-2018 2:00,BTC/USD,7702.11,7706.41,7666.22,7682.99,1912367,248.76
1.53E+09,04-06-2018 3:00,BTC/USD,7682.99,7705,7676.81,7691.38,620708.7,80.7
1.53E+09,04-06-2018 4:00,BTC/USD,7691.38,7703.71,7683.79,7699.45,1190419,154.68
1.53E+09,04-06-2018 5:00,BTC/USD,7699.45,7699.99,7594.75,7661.95,2553731,334.12
1.53E+09,04-06-2018 6:00,BTC/USD,7661.95,7664.9,7551,7577.5,3772389,495.49
1.53E+09,04-06-2018 7:00,BTC/USD,7577.5,7624.8,7571.77,7617.04,3270264,429.82
1.53E+09,04-06-2018 8:00,BTC/USD,7617.04,7617.34,7570.39,7609.86,2749140,361.94
1.53E+09,04-06-2018 9:00,BTC/USD,7609.86,7620,7576.6,7617.31,1537597,202.47
1.53E+09,04-06-2018 10:00,BTC/USD,7617.31,7624.45,7589.85,7600,1243894,163.5
1.53E+09,04-06-2018 11:00,BTC/USD,7600,7601.64,7486.98,7509.03,6026566,800.31
1.53E+09,04-06-2018 12:00,BTC/USD,7509.03,7537.69,7506.71,7526.3,1865567,247.92
1.53E+09,04-06-2018 13:00,BTC/USD,7526.3,7539.2,7493.32,7497.65,2007434,267.25
1.53E+09,04-06-2018 14:00,BTC/USD,7497.65,7507.38,7456.06,7489.98,5164401,690.21
1.53E+09,04-06-2018 15:00,BTC/USD,7489.98,7514.44,7479.88,7505,2278083,303.73
1.53E+09,04-06-2018 16:00,BTC/USD,7505,7511.99,7479.88,7488.91,1364947,182.08
1.53E+09,04-06-2018 17:00,BTC/USD,7488.91,7494.99,7449.68,7485.89,2243916,300.36
1.53E+09,04-06-2018 18:00,BTC/USD,7485.89,7505,7472,7503.75,1218258,162.79
1.53E+09,04-06-2018 19:00,BTC/USD,7503.75,7518.16,7482.12,7499.99,1598904,213.17
1.53E+09,04-06-2018 20:00,BTC/USD,7499.99,7530,7485.99,7529,1222056,162.67
1.53E+09,04-06-2018 21:00,BTC/USD,7529,7543.27,7520.15,7543.09,1453846,192.99
1.53E+09,04-06-2018 22:00,BTC/USD,7543.09,7543.09,7494.83,7505.28,956107.4,127.28
1.53E+09,04-06-2018 23:00,BTC/USD,7505.28,7505.28,7451.17,7488.26,2382777,318.39
1.53E+09,05-06-2018 0:00,BTC/USD,7488.26,7503.75,7482.75,7499.88,1406176,187.61
1.53E+09,05-06-2018 1:00,BTC/USD,7499.88,7505,7472.02,7487.88,2089825,278.88
1.53E+09,05-06-2018 2:00,BTC/USD,7487.88,7491.62,7382.52,7405.39,4626422,623.16
1.53E+09,05-06-2018 3:00,BTC/USD,7405.39,7423.69,7380.84,7408.41,1477754,199.57
1.53E+09,05-06-2018 4:00,BTC/USD,7408.41,7431.13,7364,7375.74,1846528,249.51
1.53E+09,05-06-2018 5:00,BTC/USD,7375.74,7435.99,7373.95,7426.83,1010037,136.42
1.53E+09,05-06-2018 6:00,BTC/USD,7426.83,7455,7411.31,7427.23,2552810,343.31
1.53E+09,05-06-2018 7:00,BTC/USD,7427.23,7436,7386.7,7407.69,3071126,414.5
1.53E+09,05-06-2018 8:00,BTC/USD,7407.69,7475.03,7407.69,7455.47,5774751,776
1.53E+09,05-06-2018 9:00,BTC/USD,7455.47,7462,7420.21,7424.38,1873144,251.89
1.53E+09,05-06-2018 10:00,BTC/USD,7424.38,7445.34,7411.15,7421.92,2053276,276.33
1.53E+09,05-06-2018 11:00,BTC/USD,7421.92,7467.34,7405.03,7418.67,4876939,656.56
1.53E+09,05-06-2018 12:00,BTC/USD,7418.67,7442.89,7406.76,7414.23,2574617,346.77
1.53E+09,05-06-2018 13:00,BTC/USD,7414.23,7429.99,7360,7392.39,3948436,533.41
1.53E+09,05-06-2018 14:00,BTC/USD,7392.39,7423.96,7369.72,7411.98,2851949,385.31
1.53E+09,05-06-2018 15:00,BTC/USD,7411.98,7570.99,7403.72,7570.99,5571588,746.03
1.53E+09,05-06-2018 16:00,BTC/USD,7570.99,7600,7537.12,7569,5664124,748.37
1.53E+09,05-06-2018 17:00,BTC/USD,7569,7685,7556.1,7616.69,8772324,1151.81
1.53E+09,05-06-2018 18:00,BTC/USD,7616.69,7644.84,7610,7620.91,3305189,433.37
1.53E+09,05-06-2018 19:00,BTC/USD,7620.91,7633.66,7607.41,7620,2083039,273.49
1.53E+09,05-06-2018 20:00,BTC/USD,7620,7650,7607.13,7627.42,2137382,280.16
1.53E+09,05-06-2018 21:00,BTC/USD,7627.42,7637.15,7578.82,7589.52,3951815,519.92
1.53E+09,05-06-2018 22:00,BTC/USD,7589.52,7628.28,7586.5,7625.73,754223.8,99.08
1.53E+09,05-06-2018 23:00,BTC/USD,7625.73,7635.11,7600.11,7617.98,433833.7,56.98
1.53E+09,06-06-2018 0:00,BTC/USD,7617.98,7629.38,7600,7608.02,867528.1,113.91
1.53E+09,06-06-2018 1:00,BTC/USD,7608.02,7640,7590.87,7639.98,1569072,205.94
1.53E+09,06-06-2018 2:00,BTC/USD,7639.98,7639.98,7591.74,7619.77,684735.4,89.97
1.53E+09,06-06-2018 3:00,BTC/USD,7619.77,7630.63,7602.86,7604.68,652156.3,85.6
1.53E+09,06-06-2018 4:00,BTC/USD,7604.68,7622.92,7591.61,7594.21,729419.5,95.88
1.53E+09,06-06-2018 5:00,BTC/USD,7594.21,7612.72,7570,7612.71,1745338,229.82
